Frequency [Hz],PSD [m/s^2]^2/Hz
62.0321959009923,1.1510340736697e-11
62.1884482836145,7.06160684665978e-12
62.3447006662366,2.13904287421453e-11
62.5009530488588,2.90789706590514e-11
62.6572054314809,3.99404715059981e-11
62.8134578141031,5.61295857516159e-11
62.9697101967252,2.04661356846876e-11
63.1259625793474,1.12546513136569e-11
63.2822149619695,1.53418643358881e-11
63.4384673445917,1.75747962282911e-11
63.5947197272138,5.25190877890532e-11
63.750972109836,2.18153352673012e-11
63.9072244924581,9.05983694693866e-12
64.0634768750803,1.47515741383926e-12
64.2197292577024,5.49438157580193e-12
64.3759816403246,1.62999933386498e-12
64.5322340229467,3.62342672591312e-11
64.6884864055688,7.18564232868693e-11
64.844738788191,8.29365589497479e-11
65.0009911708131,8.5968564256345e-11
65.1572435534353,9.90962389498981e-11
65.3134959360574,1.18639102722446e-10
65.4697483186796,6.5703714990238e-11
65.6260007013017,2.43641897290131e-11
65.7822530839239,6.57854511084096e-11
65.938505466546,7.45544628476892e-11
66.0947578491682,3.15889487913569e-11
66.2510102317903,8.23694098948972e-12
66.4072626144125,5.07074858714034e-11
66.5635149970346,9.63880301543148e-11
66.7197673796568,5.55095598761845e-11
66.8760197622789,2.473084106279e-11
67.032272144901,7.30851056841421e-12
67.1885245275232,2.64742040825264e-12
67.3447769101453,1.55838100644685e-11
67.5010292927675,3.97047907672648e-11
67.6572816753896,1.84144302707166e-11
67.8135340580118,1.19661323728654e-12
67.9697864406339,5.52239662406794e-12
68.1260388232561,3.94446550643909e-11
68.2822912058782,1.91443702009115e-11
68.4385435885004,1.57581815184912e-11
68.5947959711225,5.38833013221699e-12
68.7510483537447,8.82332213411363e-10
68.9073007363668,2.62981144423743e-09
69.063553118989,4.47240293341326e-10
69.2198055016111,1.13551348708172e-11
69.3760578842332,1.22413160685532e-12
69.5323102668554,5.67650634245145e-12
69.6885626494775,6.28449847927479e-12
69.8448150320997,7.35574537270028e-13
70.0010674147218,2.08458665317225e-13
70.157319797344,1.0749343650668e-11
70.3135721799661,1.49286157467638e-11
70.4698245625883,1.85450467152923e-12
70.6260769452104,1.70467445055902e-12
70.7823293278326,4.20252973748386e-13
70.9385817104547,5.52744671267336e-12
71.0948340930769,2.41215399684318e-11
71.251086475699,6.71012495975478e-12
71.4073388583212,1.62019837003623e-11
71.5635912409433,3.07228746115706e-11
71.7198436235655,1.86927346074931e-12
71.8760960061876,1.07260513360384e-11
72.0323483888098,7.53091661377639e-12
72.1886007714319,1.19090032857027e-12
72.344853154054,4.27476263654831e-13
72.5011055366762,5.48099067783914e-12
72.6573579192983,1.37575100880523e-11
72.8136103019205,1.33500835005459e-11
72.9698626845426,5.15163886931731e-12
73.1261150671648,5.94002893763657e-12
73.2823674497869,1.59839401317233e-12
73.4386198324091,2.98720646620746e-12
73.5948722150312,1.43120388646147e-11
73.7511245976534,1.59894306267479e-11
73.9073769802755,7.11476261400125e-12
74.0636293628977,8.66393254639138e-12
74.2198817455198,1.00548815509396e-11
74.376134128142,9.11269291303744e-13
74.5323865107641,2.54222120189e-13
74.6886388933862,3.89268770403004e-12
74.8448912760084,2.14892802771962e-12
75.0011436586305,1.55272636621685e-12
75.1573960412527,1.3306028297541e-12
75.3136484238748,6.57600591765388e-12
75.469900806497,2.36752181682823e-11
75.6261531891191,1.08311354958833e-11
75.7824055717413,3.74931997134491e-13
75.9386579543634,1.1378799332032e-12
76.0949103369856,2.37675490120751e-12
76.2511627196077,6.11324925042117e-13
76.4074151022299,8.56286619448951e-12
76.563667484852,5.77033645618284e-12
76.7199198674742,2.93652836472072e-11
76.8761722500963,5.71672492148691e-11
77.0324246327184,1.11631977384029e-11
77.1886770153406,7.2359975504922e-12
77.3449293979627,6.13735075959927e-12
77.5011817805849,5.98434887615066e-13
77.657434163207,3.73871469596519e-12
77.8136865458292,5.31775648160454e-12
77.9699389284513,2.26619402299235e-12
78.1261913110735,1.21503069948256e-12
78.2824436936956,1.45288797785004e-11
78.4386960763178,1.16684143606032e-11
78.5949484589399,2.48762433935954e-12
78.7512008415621,3.21697463894839e-13
78.9074532241842,1.34815389506741e-12
79.0637056068064,4.75031407273372e-12
79.2199579894285,2.76311053914256e-12
79.3762103720507,1.68700995233588e-13
